VS: Country/Territory,VS: Bodytype,VS: Sales Brand,VS: Regional Origin,VS: Market,VS: Region,VS: Sales Region,VS: Sales Group,VS: Sales Parent,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Q4 2023
Singapore,Van,Citroen,Import,ASEAN,South Asia,ASEAN,PSA,Stellantis,29,25,34,39,17,14,31,15,15,41,60,35,77,82,88,24,1,23,36,52,32,18,43,28,78,0,1,21,24,85,122,97,107,10,21,42
Singapore,Van,DFSK,Import,ASEAN,South Asia,ASEAN,Dongfeng,Dongfeng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,83,51,84,16,34,44
Singapore,Van,Fiat,Import,ASEAN,South Asia,ASEAN,FCA,Stellantis,0,0,0,0,94,201,132,88,78,89,217,281,40,24,43,58,70,63,45,43,12,9,13,34,29,0,0,0,0,0,0,1,0,0,0,0
Singapore,Van,Ford,Import,ASEAN,South Asia,ASEAN,Ford,Ford,0,0,0,0,0,11,2,2,7,15,0,0,0,0,0,2,9,4,9,8,11,1,10,7,12,5,10,4,3,4,9,8,9,3,7,9
Singapore,Van,Foton,Import,ASEAN,South Asia,ASEAN,BAIC,BAIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,62,7,3,22
Singapore,Van,Golden Dragon,Import,ASEAN,South Asia,ASEAN,King Long,King Long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,22
Singapore,Van,Honda,Import,ASEAN,South Asia,ASEAN,Honda,Honda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,117,237,173,217,3,33,80
Singapore,Van,Maxus,Import,ASEAN,South Asia,ASEAN,SAIC,SAIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,2
Singapore,Van,Mercedes-Benz,Import,ASEAN,South Asia,ASEAN,Mercedes-Benz,Mercedes-Benz,37,37,52,50,80,50,60,57,70,66,63,72,36,60,38,78,83,53,74,52,65,13,28,70,87,36,42,59,31,25,42,57,44,7,13,53
Singapore,Van,Nissan,Domestic,ASEAN,South Asia,ASEAN,Nissan,Renault-Nissan-Mitsubishi,2,2,3,3,4,4,3,3,2,5,4,4,1,3,2,2,1,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Van,Nissan,Import,ASEAN,South Asia,ASEAN,Nissan,Renault-Nissan-Mitsubishi,348,348,748,687,753,861,640,509,543,1246,994,1351,235,451,456,487,371,441,444,302,316,126,431,293,111,990,728,459,207,142,208,188,168,42,82,308
Singapore,Van,Opel,Import,ASEAN,South Asia,ASEAN,PSA,Stellantis,0,0,0,0,10,14,11,9,26,32,21,17,6,18,31,22,14,12,10,9,6,1,7,5,24,2,4,14,36,15,44,50,59,9,24,67
Singapore,Van,Peugeot,Import,ASEAN,South Asia,ASEAN,PSA,Stellantis,9,13,0,0,41,36,25,40,35,77,54,36,25,61,13,1,1,40,45,36,35,6,50,25,70,9,7,13,2,0,0,0,0,0,1,10
Singapore,Van,Renault,Import,ASEAN,South Asia,ASEAN,Renault,Renault-Nissan-Mitsubishi,0,0,0,0,23,23,20,32,14,16,40,35,2,20,24,30,28,14,28,26,7,3,23,4,6,9,4,10,10,1,0,0,0,0,0,9
Singapore,Van,Shineray,Import,ASEAN,South Asia,ASEAN,Brilliance Auto,Brilliance Auto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,7,5,31
Singapore,Van,Suzuki,Import,ASEAN,South Asia,ASEAN,Suzuki,Suzuki,0,0,0,0,0,0,0,0,0,0,0,0,18,39,31,27,42,25,28,16,15,6,28,20,4,51,51,74,156,123,32,47,37,0,1,0
Singapore,Van,Toyota,Import,ASEAN,South Asia,ASEAN,Toyota,Toyota,155,199,287,355,1152,1141,1020,885,1076,1064,1673,926,641,1064,978,1094,807,1066,588,612,506,206,743,542,945,344,502,357,137,134,111,105,269,18,103,340
Singapore,Van,Volkswagen,Import,ASEAN,South Asia,ASEAN,Volkswagen,Volkswagen,24,11,0,0,4,0,0,15,40,17,61,30,15,22,18,21,9,5,16,16,8,2,31,25,76,2,11,3,9,4,3,2,1,5,4,9
Singapore,Wagon,Audi,Import,ASEAN,South Asia,ASEAN,Audi,Volkswagen,3,3,5,12,11,9,11,6,15,19,35,43,34,38,33,30,25,21,21,29,20,1,14,18,13,15,12,5,5,11,7,9,1,1,1,11
Singapore,Wagon,BMW,Import,ASEAN,South Asia,ASEAN,BMW,BMW,14,41,29,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Wagon,Ford,Import,ASEAN,South Asia,ASEAN,Ford,Ford,0,8,2,0,0,0,23,12,11,10,3,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Wagon,Hyundai,Import,ASEAN,South Asia,ASEAN,Hyundai,Hyundai,145,0,0,0,16,14,12,19,0,0,0,0,0,197,16,97,124,117,63,11,22,4,23,37,57,50,30,25,26,32,13,22,0,0,0,0
Singapore,Wagon,Mazda,Import,ASEAN,South Asia,ASEAN,Mazda,Mazda,28,10,20,24,15,16,11,20,37,38,35,18,28,22,15,176,56,38,58,29,29,6,36,49,68,41,58,36,29,37,34,46,30,29,46,83
Singapore,Wagon,Mercedes-Benz,Import,ASEAN,South Asia,ASEAN,Mercedes-Benz,Mercedes-Benz,13,37,61,97,82,81,122,154,142,91,85,97,89,101,75,64,84,46,52,61,60,13,66,72,58,74,31,33,54,71,36,34,1,0,7,27
Singapore,Wagon,Mini,Import,ASEAN,South Asia,ASEAN,BMW,BMW,3,3,3,4,3,6,12,11,13,19,6,7,16,19,17,59,24,29,35,38,17,3,34,28,21,17,15,35,10,9,15,38,1,2,2,2
Singapore,Wagon,Peugeot,Import,ASEAN,South Asia,ASEAN,PSA,Stellantis,13,36,23,42,44,67,26,17,11,13,11,42,38,47,13,10,3,7,9,6,7,2,26,32,14,19,5,3,0,5,0,0,0,0,0,0
Singapore,Wagon,Porsche,Import,ASEAN,South Asia,ASEAN,Porsche,Volkswagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5
Singapore,Wagon,Skoda,Import,ASEAN,South Asia,ASEAN,Volkswagen,Volkswagen,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Wagon,Subaru,Import,ASEAN,South Asia,ASEAN,Subaru,Subaru,0,16,33,61,44,115,64,48,103,139,108,226,145,144,131,307,88,70,84,68,92,2,73,50,29,18,18,3,11,4,1,2,13,5,6,4
Singapore,Wagon,Volvo,Import,ASEAN,South Asia,ASEAN,Geely,Geely,16,21,21,34,47,41,36,68,43,46,47,66,51,64,17,46,23,28,36,45,35,4,51,33,25,30,15,22,9,11,5,1,2,3,7,41
