VS: Country/Territory,VS: Bodytype,VS: Sales Brand,VS: Regional Origin,VS: Market,VS: Region,VS: Sales Region,VS: Sales Group,VS: Sales Parent,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Q4 2023
Germany,Wagon,Citroen,Domestic,West Europe,Europe,West Europe,PSA,Stellantis,417,342,328,363,308,533,260,292,219,146,215,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Wagon,Dacia,Domestic,West Europe,Europe,West Europe,Renault,Renault-Nissan-Mitsubishi,1789,2010,1408,1811,1469,1992,1615,1692,2069,2243,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,2347,3755,2434,3100,4891,3152,3631
Germany,Wagon,Dacia,Import,West Europe,Europe,West Europe,Renault,Renault-Nissan-Mitsubishi,0,0,0,0,0,0,0,0,0,0,0,1775,1444,2099,1944,2036,2106,2285,1960,1141,1405,798,1767,876,79,26,11,3,0,0,0,0,0,0,1,0
Germany,Wagon,Fiat,Domestic,West Europe,Europe,West Europe,FCA,Stellantis,0,0,0,0,0,0,486,856,1472,2317,1447,719,796,742,723,658,1118,918,893,590,553,414,519,563,51,131,246,234,54,129,209,193,236,62,119,135
Germany,Wagon,Ford,Domestic,West Europe,Europe,West Europe,Ford,Ford,13494,15231,13320,13820,13105,15813,11099,11790,12439,13340,10149,13198,16220,15372,7165,11435,15535,15648,14977,10792,14108,9859,11229,13720,6334,4839,4506,5530,5141,4103,3967,4581,5692,5377,5997,3935
Germany,Wagon,Genesis,Import,West Europe,Europe,West Europe,Hyundai,Hyundai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,19,30,20,37,24,16,31
Germany,Wagon,Honda,Domestic,West Europe,Europe,West Europe,Honda,Honda,620,238,682,848,615,492,414,340,217,167,359,242,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Wagon,Honda,Import,West Europe,Europe,West Europe,Honda,Honda,145,126,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Wagon,Hyundai,Domestic,West Europe,Europe,West Europe,Hyundai,Hyundai,1286,1099,2264,2495,1434,1945,1616,1399,1320,2655,2182,2355,1483,1842,1828,1541,1444,1748,1998,2536,1325,796,1610,927,1005,977,1320,873,988,936,879,1061,945,966,970,1155
Germany,Wagon,Hyundai,Import,West Europe,Europe,West Europe,Hyundai,Hyundai,1374,1777,1338,1738,841,1622,1583,1045,1052,1042,1001,841,985,745,527,474,115,440,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Wagon,Jaguar,Domestic,West Europe,Europe,West Europe,Tata,Tata,223,182,206,8,14,2,1,0,0,0,47,334,152,190,329,147,129,249,63,53,76,44,26,7,44,50,22,16,38,6,8,21,62,56,23,22
Germany,Wagon,Kia,Domestic,West Europe,Europe,West Europe,Hyundai,Hyundai,1189,1632,1661,1037,889,1405,1034,1042,942,1121,1016,693,645,1123,1188,1274,2557,3647,3060,2734,2800,1954,3647,2740,2107,3133,3344,2872,2606,2534,2973,3504,2281,3295,2444,2846
Germany,Wagon,Kia,Import,West Europe,Europe,West Europe,Hyundai,Hyundai,0,0,0,0,0,0,310,527,398,590,610,366,333,405,361,270,374,330,468,344,131,48,96,81,50,10,14,4,0,0,0,0,0,0,0,0
Germany,Wagon,Lada,Domestic,West Europe,Europe,West Europe,AvtoVAZ,AvtoVAZ,33,49,19,25,57,102,99,137,121,130,89,98,74,166,173,94,156,102,109,54,66,208,261,0,0,0,0,1,0,0,0,0,0,0,1,0
Germany,Wagon,Mazda,Import,West Europe,Europe,West Europe,Mazda,Mazda,2162,991,1441,1069,1397,1568,2187,735,1269,1324,1340,1140,1262,1206,1663,1266,1407,1282,1319,1269,779,538,876,709,372,456,421,200,290,133,326,558,768,850,699,866
Germany,Wagon,Mercedes-Benz,Domestic,West Europe,Europe,West Europe,Mercedes-Benz,Mercedes-Benz,14929,19891,20728,18533,17474,17461,15859,17505,19202,20212,18746,17834,16461,16046,17290,18610,16625,14014,17142,21619,15378,9138,16749,20073,12885,7883,6573,10017,10720,9523,10419,13112,12764,15914,12150,11051
Germany,Wagon,MG,Import,West Europe,Europe,West Europe,SAIC,SAIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,201,1433,1101,353,672,567,458
Germany,Wagon,Mini,Domestic,West Europe,Europe,West Europe,BMW,BMW,15,20,194,889,1334,2087,1821,2031,1937,1958,2153,2873,2074,2055,1940,2600,1632,1549,1760,2049,1276,797,1649,1324,976,908,671,800,989,693,743,732,647,722,759,604
Germany,Wagon,NIO,Import,West Europe,Europe,West Europe,NIO,NIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,90
Germany,Wagon,Opel,Domestic,West Europe,Europe,West Europe,PSA,Stellantis,9765,12387,11884,12644,12292,14631,13095,14653,15154,12523,12606,12218,13292,12533,11021,11432,11450,10370,11390,10268,8927,5174,3820,10615,7175,8128,6708,7481,5442,5552,2391,2461,1768,1332,4446,6998
Germany,Wagon,Peugeot,Domestic,West Europe,Europe,West Europe,PSA,Stellantis,2982,3351,3203,2939,2831,4298,2865,2988,2910,2767,2009,1554,2169,2398,1750,1752,2051,2662,2795,2672,1576,1439,1400,1701,1337,1918,1700,619,454,1099,1788,1711,1235,1270,1422,1179
Germany,Wagon,Porsche,Domestic,West Europe,Europe,West Europe,Porsche,Volkswagen,0,0,0,0,0,0,0,0,0,0,18,344,506,400,498,177,285,483,382,325,142,179,143,241,195,218,604,1226,606,772,582,1323,737,979,993,793
Germany,Wagon,Renault,Domestic,West Europe,Europe,West Europe,Renault,Renault-Nissan-Mitsubishi,3791,4893,3195,4251,2117,3876,3940,6146,4948,5540,3558,5740,3841,4942,4455,2829,3897,4205,3818,3578,1489,2013,2509,2671,1995,1764,1172,1089,1022,1016,567,678,674,410,540,986
Germany,Wagon,SEAT,Domestic,West Europe,Europe,West Europe,Volkswagen,Volkswagen,5637,7031,6301,6617,6874,8128,7122,5759,5390,7099,5786,6384,4920,6339,7012,5909,4900,6435,6835,5458,5952,4061,7559,4443,4321,5223,4913,2987,4477,4421,3129,4432,3103,4161,5731,6420
Germany,Wagon,Skoda,Domestic,West Europe,Europe,West Europe,Volkswagen,Volkswagen,18077,22660,23488,22944,24046,28122,22557,24882,25127,26323,24937,23397,25054,26753,21572,20435,22963,26656,21699,17859,16754,12747,24803,25220,17277,17190,10437,12713,13674,9180,17153,12679,16916,13811,12876,11722
Germany,Wagon,Subaru,Import,West Europe,Europe,West Europe,Subaru,Subaru,186,230,456,454,525,371,294,249,341,329,291,290,230,289,281,230,230,198,374,425,288,142,207,143,69,482,270,368,291,198,192,207,226,218,460,332
Germany,Wagon,Suzuki,Domestic,West Europe,Europe,West Europe,Suzuki,Suzuki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,82,121,197,1247,117,110,215,154,253,117,137,144
Germany,Wagon,Toyota,Domestic,West Europe,Europe,West Europe,Toyota,Toyota,2070,2311,2678,3210,2506,2586,2657,3012,2127,2318,2059,2513,2189,2628,2467,1791,1071,2281,2775,2685,2298,1347,2616,2484,1800,2586,4176,2587,2465,2409,1340,851,1428,1309,2685,1703
Germany,Wagon,Volkswagen,Domestic,West Europe,Europe,West Europe,Volkswagen,Volkswagen,32725,35780,39722,37222,32312,35741,31632,28320,28628,32938,30571,31968,32018,33861,27912,26227,25696,30325,23413,31210,28326,17477,21526,22227,20568,25038,17928,13405,16473,18675,18274,18902,19665,22502,21172,22773
Germany,Wagon,Volvo,Domestic,West Europe,Europe,West Europe,Geely,Geely,2549,2551,2326,2287,2651,2730,1478,3055,1951,2532,1924,2488,2068,2241,2021,3686,2999,3240,2052,3335,3248,3123,2899,3350,2652,1789,1582,2015,1382,836,705,1945,1085,1741,1189,1976
