VS: Country/Territory,VS: Bodytype,VS: Sales Brand,VS: Regional Origin,VS: Market,VS: Region,VS: Sales Region,VS: Sales Group,VS: Sales Parent,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Q4 2023
Mainland China,Chassis-Cab,Beijing Auto,Domestic,China,Greater China,Greater China,BAIC,BAIC,589,439,371,2605,3214,2641,2077,2942,945,307,2806,1696,1303,2188,1334,2538,1861,1967,1940,2261,963,1173,1940,1821,557,669,121,754,238,1144,1063,433,725,872,940,919
Mainland China,Chassis-Cab,BYD,Domestic,China,Greater China,Greater China,BYD,BYD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6550,53,14,85,73,29,37,297,306,423,990,1111,1141,261,81,50,20,3355,1704,947,159
Mainland China,Chassis-Cab,Changan,Domestic,China,Greater China,Greater China,Changan,Changan,48687,22818,17222,18516,26042,26476,21413,22624,42186,28094,31893,35063,59931,58987,47481,50600,54975,53312,43088,58632,24659,62193,49106,46109,59812,43241,38377,36912,56493,34670,34901,40924,46501,44667,38932,33959
Mainland China,Chassis-Cab,Changhe,Domestic,China,Greater China,Greater China,BAIC,BAIC,2982,3696,1828,2430,1426,4122,1703,1859,2613,4443,3896,3485,2042,4736,3588,4340,2845,2932,1353,6101,3188,3359,2513,983,1558,1591,1124,1484,132,1576,1000,679,0,0,0,3
Mainland China,Chassis-Cab,Changzheng,Domestic,China,Greater China,Greater China,Changzheng Auto,Changzheng Auto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14
Mainland China,Chassis-Cab,Chengdu Wangpai,Domestic,China,Greater China,Greater China,CNHTC,CNHTC,16774,13430,8088,13379,16453,16589,16031,20988,22253,22732,21626,27981,26748,30430,26059,34607,30959,20206,15833,28475,21856,52733,50318,45371,31385,28274,21296,28409,22535,17242,17886,13107,23598,19422,19295,21570
Mainland China,Chassis-Cab,China First Tractor,Domestic,China,Greater China,Greater China,China First Tractor,China First Tractor,491,518,82,195,1141,1529,1481,1678,1267,1299,1134,554,274,408,381,439,390,401,445,204,106,196,225,125,117,152,141,52,17,25,20,40,19,21,19,7
Mainland China,Chassis-Cab,Chuanlu,Domestic,China,Greater China,Greater China,Sichuan Yinhe Machinery,Sichuan Yinhe Machinery,3923,5334,3826,4490,4642,5292,4234,10374,5109,6321,5484,13184,5506,7715,6116,7427,5414,7050,5690,7640,4027,8760,6861,8454,4955,9111,4717,3844,4018,4824,2314,1531,2730,6188,4108,2783
Mainland China,Chassis-Cab,Dongfeng,Domestic,China,Greater China,Greater China,Dongfeng,Dongfeng,31202,40117,30319,34179,32840,44333,30578,44915,44487,49348,44039,54473,49322,54249,41375,50102,60042,52490,48144,65561,38842,85216,70607,77941,69521,89789,60647,59859,63666,54262,45061,49174,52999,54601,58992,71580
Mainland China,Chassis-Cab,Farizon,Domestic,China,Greater China,Greater China,Geely,Geely,0,0,0,0,105,190,140,217,446,334,1422,3225,314,557,823,3055,265,4040,43,2389,174,354,297,3141,1479,3857,4508,7435,5216,9522,13797,17939,3032,3767,5592,10261
Mainland China,Chassis-Cab,FAW,Domestic,China,Greater China,Greater China,FAW,FAW,12769,12730,9527,13109,10094,10678,9405,12595,9543,10452,11077,15694,15046,16623,16800,17226,23640,14439,14586,13828,18185,27964,27361,20909,23878,28767,15788,9009,8314,12996,10883,7288,8976,9686,8854,8320
Mainland China,Chassis-Cab,Feichi,Domestic,China,Greater China,Greater China,Feichi,Feichi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,3,50,0,0,210,665
Mainland China,Chassis-Cab,Feidie Auto,Domestic,China,Greater China,Greater China,Shandong Wuzheng,Shandong Wuzheng,2121,2641,2756,2545,4290,4348,4727,7046,11445,9304,7680,8419,6045,4835,3437,8528,8836,13975,8366,10254,5750,14976,11967,13238,9904,14356,7347,8059,3443,2340,2987,2960,3546,3222,4199,6042
Mainland China,Chassis-Cab,Foton,Domestic,China,Greater China,Greater China,BAIC,BAIC,94509,89841,69997,72014,78171,88918,76500,83709,87362,82491,70172,96006,68533,86135,73944,88002,82578,96114,76732,104162,74352,121120,114229,113041,115484,128096,82600,74965,92146,71409,70435,67301,103799,99368,102671,135658
Mainland China,Chassis-Cab,Golden Dragon,Domestic,China,Greater China,Greater China,King Long,King Long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,2
Mainland China,Chassis-Cab,Gonow,Domestic,China,Greater China,Greater China,GAC,GAC,2096,453,221,491,487,122,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Chassis-Cab,Hyundai,Domestic,China,Greater China,Greater China,Hyundai,Hyundai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,235,80,0
Mainland China,Chassis-Cab,Isuzu,Domestic,China,Greater China,Greater China,Isuzu,Isuzu,18196,17648,12505,13579,13778,13387,11855,14722,13193,13363,11494,14288,14351,13039,9917,11135,9546,12517,9711,10261,6784,11018,12715,10104,12396,11600,7622,5592,7701,5073,4171,1802,6190,5094,3796,4305
Mainland China,Chassis-Cab,Jianghuai,Domestic,China,Greater China,Greater China,Jianghuai,Jianghuai,47535,45255,38531,35201,46627,38796,40447,34962,51720,34268,28543,32443,52489,34635,30902,29070,57250,36973,36827,45241,37002,58666,55878,47636,60547,57513,33015,46537,49049,32528,34905,25884,41210,38055,37557,40670
Mainland China,Chassis-Cab,Jiangling,Domestic,China,Greater China,Greater China,Jiangling,Jiangling,32726,33647,23372,35248,27568,24719,20412,32225,26147,25148,25519,33304,23120,32820,21179,33864,22284,23408,23587,29189,14810,42208,32077,44070,30967,35775,22708,35177,23262,14109,11348,13941,8353,10592,12700,20980
Mainland China,Chassis-Cab,Jihai,Domestic,China,Greater China,Greater China,Jihai,Jihai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,217,86,305,216,843,220,232,977,596,119,117,127,0,0,0,0,0,0,0,0,0
Mainland China,Chassis-Cab,Jinbei,Domestic,China,Greater China,Greater China,Brilliance Auto,Brilliance Auto,30579,37297,36673,45948,19379,16565,7496,14421,7633,9183,4122,19228,11117,14921,12688,14999,1778,2424,654,912,283,845,2470,956,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Chassis-Cab,Jingma,Domestic,China,Greater China,Greater China,Jiangling,Jiangling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,9,16,30,36,10,8,18,11,5,15,6,244
Mainland China,Chassis-Cab,Junchi,Domestic,China,Greater China,Greater China,Jemmell,Jemmell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,38,90,392,550
Mainland China,Chassis-Cab,Kaicheng,Domestic,China,Greater China,Greater China,Changan,Changan,0,20154,21094,18945,32008,20373,19991,12631,37438,23723,12131,13769,25516,21910,12048,14744,13735,11024,12093,16142,8600,20269,15072,10294,17502,18067,10769,9349,32207,12472,10766,12799,16820,17582,12996,13661
Mainland China,Chassis-Cab,Karry,Domestic,China,Greater China,Greater China,Chery,Chery,4603,3517,2807,4501,4282,4643,3960,4869,1857,1325,2616,4117,2409,9848,20898,23443,19096,9977,8391,15209,4075,6167,6798,5665,6716,10492,6761,8050,5946,4548,9078,7914,9034,10110,14055,8204
Mainland China,Chassis-Cab,King Long,Domestic,China,Greater China,Greater China,King Long,King Long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,4,20,175
Mainland China,Chassis-Cab,Lifan,Domestic,China,Greater China,Greater China,Lifan,Lifan,10460,23959,26845,42083,17416,20629,26612,37181,17761,15432,19096,23221,9295,6637,3381,1447,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Chassis-Cab,Linghe,Domestic,China,Greater China,Greater China,Liaoning Lingyuan Hongling,Liaoning Lingyuan Auto,272,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Chassis-Cab,Linxys,Domestic,China,Greater China,Greater China,SAIC-General Motors-Wuling,SAIC-General Motors-Wuling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,947,796
Mainland China,Chassis-Cab,Lushan,Domestic,China,Greater China,Greater China,Jiangling,Jiangling,0,0,2,2,0,0,0,0,0,1,15,4,0,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Chassis-Cab,Nanjun,Domestic,China,Greater China,Greater China,Sichuan Nanjun,Sichuan-Hyundai,2166,4443,4382,7529,8437,10008,6195,7603,8272,8864,4997,6366,8045,9298,4875,6297,7706,4683,3176,5313,3350,5481,3635,3546,2417,8185,2030,3909,3367,1641,3279,2311,623,1562,2696,2196
Mainland China,Chassis-Cab,New Gonow,Domestic,China,Greater China,Greater China,New Gonow,New Gonow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729,2424,2657,1416,1706,1586,2145
Mainland China,Chassis-Cab,Nissan,Domestic,China,Greater China,Greater China,Nissan,Renault-Nissan-Mitsubishi,0,0,0,0,1376,1634,1425,1938,1502,1903,1847,2546,2438,2221,1905,2243,2570,2399,2176,2612,1640,3674,3084,1029,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Chassis-Cab,Qiteng,Domestic,China,Greater China,Greater China,Fujian Motor Industry,Fujian Motor Industry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,146,299,269,340,427,488,217,380,94,70,14,1,6
Mainland China,Chassis-Cab,Ruichi,Domestic,China,Greater China,Greater China,Dongfeng,Dongfeng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,115,82,5055
Mainland China,Chassis-Cab,Sanhuan,Domestic,China,Greater China,Greater China,Hubei Sanhuan,Hubei Sanhuan,581,1115,310,231,841,1095,742,734,990,895,785,854,1674,1761,830,1011,1611,988,344,482,150,876,456,284,107,98,4,14,11,141,80,176,267,117,266,313
Mainland China,Chassis-Cab,Shaanxi Auto,Domestic,China,Greater China,Greater China,Shaanxi Auto,Shaanxi Auto,280,123,65,2340,2498,409,1087,2915,880,4211,4553,4737,611,2472,1950,5705,5532,1172,64,661,191,1184,388,1699,1636,3817,682,4765,3366,5582,5272,4900,4855,5797,4645,8949
Mainland China,Chassis-Cab,Shandong Auto,Domestic,China,Greater China,Greater China,Shandong Auto,Shandong Auto,1288,2451,2160,325,820,905,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Chassis-Cab,Shandong Kaima,Domestic,China,Greater China,Greater China,Hengtian,Hengtian,14879,16277,9162,11102,13323,12879,11375,13901,15915,12682,9380,13746,14568,12021,8414,10036,15280,12164,10803,13155,11549,20091,14574,15217,16503,23062,15786,12721,17313,10962,10422,15231,15395,20017,16804,20888
Mainland China,Chassis-Cab,Space,Domestic,China,Greater China,Greater China,Guizhou Yuantong,Guizhou Yuantong,0,0,0,0,0,0,0,189,12,2,0,172,0,239,27,190,110,0,6,7,0,0,6,2,2,8,36,18,11,1169,1590,1676,2553,4405,3581,2484
Mainland China,Chassis-Cab,SRM,Domestic,China,Greater China,Greater China,Brilliance Auto,Brilliance Auto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11290,11026,14010,15391,10928,24490,17904,18443,19793,17215,12860,13928,12295,6314,9434,9627,12023,11836,12009,20384
Mainland China,Chassis-Cab,Sunlong,Domestic,China,Greater China,Greater China,Sunlong Bus,Sunlong Bus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3265,1313,0,0,0,0
Mainland China,Chassis-Cab,Tangjun,Domestic,China,Greater China,Greater China,Shandong Tangjun Ouling,Shandong Tangjun Ouling,9211,10747,8696,10571,12222,13964,8999,8416,12898,12044,8003,6719,11542,12796,9532,4809,11776,12215,8841,6084,4710,10957,8365,8108,6422,7097,4569,5752,3239,3389,2540,3541,2815,4765,5760,8432
Mainland China,Chassis-Cab,Wanshan,Domestic,China,Greater China,Greater China,Hubei,Hubei Sanjiang,0,0,0,0,34,79,20,164,62,98,138,160,40,139,144,112,41,61,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Chassis-Cab,Wanxiang,Domestic,China,Greater China,Greater China,Wanxiang Auto,Wanxiang Auto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,512,5,505,1517,7,0,1,0,0,0,0,0,0,0,0,0,0
Mainland China,Chassis-Cab,Wanxiang,Domestic,China,Greater China,Greater China,Wanxiang EV,Wanxiang EV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0
Mainland China,Chassis-Cab,Weiwang,Domestic,China,Greater China,Greater China,BAIC,BAIC,0,0,0,0,0,0,0,0,0,0,0,0,0,833,1800,2167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Chassis-Cab,Wuling,Domestic,China,Greater China,Greater China,SAIC-General Motors-Wuling,SAIC-General Motors-Wuling,46564,62865,64786,68184,56791,58755,67461,68974,74861,64780,56209,59387,84180,95615,101908,115768,91687,91364,99913,135077,57017,155563,135862,156069,76730,78124,65651,152216,68220,45660,81185,94510,57994,118773,99892,121076
Mainland China,Chassis-Cab,Xugong,Domestic,China,Greater China,Greater China,Xugong Group,Xugong Group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,508,333,925
Mainland China,Chassis-Cab,Yuchai,Domestic,China,Greater China,Greater China,Yuchai Machinery,Yuchai Machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,124,183,65,362,126,46,130,522
Mainland China,Chassis-Cab,Yuejin,Domestic,China,Greater China,Greater China,SAIC,SAIC,11278,9030,7041,8963,12956,9662,8942,7155,11616,9129,8515,9747,0,0,0,0,7777,5093,8817,12067,8751,18873,20044,25826,17151,21696,19091,24085,6844,7021,7046,7424,5471,7196,7499,8416
Mainland China,Chassis-Cab,Yutong,Domestic,China,Greater China,Greater China,Zhengzhou Yutong,Zhengzhou Yutong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,383,574,275,547,819,924
Mainland China,Convertible,Aston Martin,Import,China,Greater China,Greater China,Aston Martin,Aston Martin,1,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,4
Mainland China,Convertible,Audi,Import,China,Greater China,Greater China,Audi,Volkswagen,254,422,336,204,197,248,255,183,63,104,235,89,738,676,1434,1546,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,573,950,1267,885
Mainland China,Convertible,Bentley,Import,China,Greater China,Greater China,Audi,Volkswagen,5,3,5,4,5,7,3,5,4,7,7,7,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Convertible,BMW,Import,China,Greater China,Greater China,BMW,BMW,258,670,771,866,1815,1451,1454,1574,1248,644,1018,1527,1354,1333,1741,1701,1707,2033,2669,2954,1714,1707,807,1221,1366,1767,3884,3146,389,449,639,849,2003,1218,1811,1352
Mainland China,Convertible,DS,Import,China,Greater China,Greater China,PSA,Stellantis,21,14,9,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Convertible,Ferrari,Import,China,Greater China,Greater China,Ferrari,Ferrari,49,45,48,44,47,25,26,27,16,6,16,18,3,0,4,48,84,110,31,9,7,3,0,1,0,0,16,16,7,9,8,22,76,61,31,12
Mainland China,Convertible,Fiat,Import,China,Greater China,Greater China,FCA,Stellantis,15,18,25,51,17,9,6,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Convertible,Lexus,Import,China,Greater China,Greater China,Toyota,Toyota,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Convertible,Maserati,Import,China,Greater China,Greater China,FCA,Stellantis,6,2,12,2,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Convertible,Mercedes-Benz,Import,China,Greater China,Greater China,Mercedes-Benz,Mercedes-Benz,89,115,88,90,72,65,34,57,25,31,76,29,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,4
Mainland China,Convertible,Mini,Import,China,Greater China,Greater China,BMW,BMW,6,8,9,5,2,25,54,72,0,0,0,70,0,0,0,0,0,0,0,0,0,52,104,118,53,73,154,192,365,241,244,380,449,424,493,196
Mainland China,Convertible,Peugeot,Import,China,Greater China,Greater China,PSA,Stellantis,58,32,17,10,18,10,3,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Convertible,Porsche,Import,China,Greater China,Greater China,Porsche,Volkswagen,43,44,38,44,42,61,44,35,123,105,93,44,277,113,217,187,247,390,103,265,486,666,567,495,61,163,121,142,105,226,175,159,679,849,697,497
Mainland China,Convertible,Renault,Import,China,Greater China,Greater China,Renault,Renault-Nissan-Mitsubishi,0,2,4,4,8,7,9,3,11,18,18,9,17,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Convertible,Rolls-Royce,Import,China,Greater China,Greater China,BMW,BMW,1,1,2,1,3,0,0,0,15,28,24,18,28,26,23,11,9,19,23,17,10,13,13,27,12,21,23,6,4,4,13,11,12,4,4,1
Mainland China,Convertible,Volkswagen,Import,China,Greater China,Greater China,Volkswagen,Volkswagen,73,33,20,11,5,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Coupe,Acura,Import,China,Greater China,Greater China,Honda,Honda,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,8,3,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Coupe,Alfa Romeo,Import,China,Greater China,Greater China,FCA,Stellantis,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Coupe,Aston Martin,Import,China,Greater China,Greater China,Aston Martin,Aston Martin,13,20,14,9,14,21,13,52,53,77,38,34,94,95,85,76,107,111,91,103,54,98,116,77,44,84,77,81,88,67,95,48,17,26,26,22
Mainland China,Coupe,Audi,Import,China,Greater China,Greater China,Audi,Volkswagen,926,941,1111,644,589,677,628,706,309,328,435,408,949,841,1757,1744,525,1017,346,177,222,537,283,468,379,706,733,447,473,378,286,227,896,1161,1217,939
Mainland China,Coupe,Bentley,Import,China,Greater China,Greater China,Audi,Volkswagen,113,135,119,95,74,109,124,137,100,140,115,133,91,72,68,69,37,21,11,303,214,169,111,143,140,232,234,140,140,138,127,93,91,137,102,105
Mainland China,Coupe,BMW,Import,China,Greater China,Greater China,BMW,BMW,1061,849,688,658,681,753,886,913,956,1179,1395,1473,1527,1710,2129,2162,918,1051,1100,1042,591,795,669,867,1278,1934,1415,2089,1506,1938,1868,2710,3532,4428,4613,5669
Mainland China,Coupe,Cadillac,Import,China,Greater China,Greater China,General Motors,General Motors,5,7,7,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Coupe,Chevrolet,Import,China,Greater China,Greater China,General Motors,General Motors,18,28,38,19,24,23,183,247,317,245,194,232,167,113,106,143,157,125,25,11,0,0,1,1,0,0,0,0,0,0,0,5,3,0,0,0
Mainland China,Coupe,Dodge,Import,China,Greater China,Greater China,FCA,Stellantis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,24,19,38,33,52,65
Mainland China,Coupe,Ferrari,Import,China,Greater China,Greater China,Ferrari,Ferrari,45,52,48,24,74,94,85,63,67,86,86,78,103,79,80,69,70,145,43,27,9,3,4,20,69,83,113,120,54,53,97,57,115,150,143,47
Mainland China,Coupe,Ford,Import,China,Greater China,Greater China,Ford,Ford,137,945,1281,1687,1812,1891,1722,1682,1761,1905,1840,1619,1339,1616,1775,1100,930,1498,1095,1003,464,853,873,435,551,529,428,407,260,235,237,170,210,349,376,187
Mainland China,Coupe,Honda,Import,China,Greater China,Greater China,Honda,Honda,10,9,2,3,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Coupe,Hyundai,Import,China,Greater China,Greater China,Hyundai,Hyundai,64,39,31,31,4,2,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Coupe,Infiniti,Import,China,Greater China,Greater China,Nissan,Renault-Nissan-Mitsubishi,18,12,13,10,14,14,11,4,0,67,95,80,61,148,199,187,142,188,189,168,89,146,73,19,3,3,0,0,0,0,0,0,0,0,0,0
Mainland China,Coupe,Jaguar,Import,China,Greater China,Greater China,Tata,Tata,4,1,8,6,7,2,5,11,81,149,170,136,85,108,80,91,68,331,42,20,10,96,40,69,101,133,103,73,40,41,71,46,54,127,45,53
Mainland China,Coupe,Kia,Import,China,Greater China,Greater China,Hyundai,Hyundai,37,27,31,31,16,46,59,42,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Coupe,Lamborghini,Import,China,Greater China,Greater China,Audi,Volkswagen,23,31,33,26,47,36,42,56,32,53,59,46,18,17,16,16,18,62,21,14,20,29,18,130,84,99,58,24,96,63,80,67,99,69,39,49
Mainland China,Coupe,Leapmotor,Domestic,China,Greater China,Greater China,Leapmotor,Leapmotor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,482,0,0,0,0,1125,89,119,39,43,2,19,0,42,0,0,0,0
Mainland China,Coupe,Lexus,Import,China,Greater China,Greater China,Toyota,Toyota,7,10,4,26,112,135,63,55,26,82,79,64,123,135,135,66,90,117,47,43,14,23,22,27,22,21,35,23,25,23,26,45,24,19,16,11
Mainland China,Coupe,Lotus,Import,China,Greater China,Greater China,Geely,Geely,4,8,5,1,6,3,3,6,6,4,5,7,6,17,12,33,33,20,13,10,4,17,9,9,5,8,6,11,9,1,1,4,27,63,203,310
Mainland China,Coupe,Maserati,Import,China,Greater China,Greater China,FCA,Stellantis,64,50,48,34,30,45,61,41,49,39,26,36,21,10,4,0,0,0,0,0,0,0,0,0,0,0,0,5,46,15,30,18,6,12,14,7
Mainland China,Coupe,McLaren,Import,China,Greater China,Greater China,McLaren,McLaren,20,23,28,31,23,55,42,47,48,42,42,33,24,82,92,67,48,81,68,65,56,114,77,63,41,66,60,56,45,30,51,28,47,75,63,36
Mainland China,Coupe,Mercedes-Benz,Import,China,Greater China,Greater China,Mercedes-Benz,Mercedes-Benz,1631,1793,1379,1245,1243,1340,1187,1167,1011,2277,2648,2204,2745,3733,2833,2424,3510,4872,3979,3255,1899,3352,3336,3498,3626,5826,5179,2245,2144,1389,2283,1644,2765,1917,1816,966
Mainland China,Coupe,Mini,Import,China,Greater China,Greater China,BMW,BMW,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Coupe,Neta,Domestic,China,Greater China,Greater China,Hozon EV,Hozon EV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3309,4436,819
Mainland China,Coupe,Nissan,Import,China,Greater China,Greater China,Nissan,Renault-Nissan-Mitsubishi,19,25,15,19,13,11,5,12,2,16,23,16,18,11,14,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8
Mainland China,Coupe,Peugeot,Import,China,Greater China,Greater China,PSA,Stellantis,5,4,6,0,11,5,8,10,8,7,5,28,25,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Coupe,Polestar,Domestic,China,Greater China,Greater China,Geely,Geely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Coupe,Porsche,Import,China,Greater China,Greater China,Porsche,Volkswagen,483,524,593,466,481,516,365,371,857,1559,1656,684,798,400,890,1321,487,1213,399,136,284,640,723,631,1203,1900,979,1061,830,1325,1160,1015,1134,1341,499,950
Mainland China,Coupe,Renault,Import,China,Greater China,Greater China,Renault,Renault-Nissan-Mitsubishi,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Coupe,Rolls-Royce,Import,China,Greater China,Greater China,BMW,BMW,19,21,37,18,19,25,17,34,35,37,34,33,31,33,28,35,22,30,40,29,19,47,36,51,61,42,44,28,18,19,33,20,18,12,7,22
Mainland China,Coupe,Subaru,Import,China,Greater China,Greater China,Subaru,Subaru,114,110,186,135,126,135,101,210,134,130,490,426,24,1,0,0,0,609,141,60,25,7,0,0,0,0,0,0,33,901,1243,734,730,700,24,11
Mainland China,Coupe,Toyota,Import,China,Greater China,Greater China,Toyota,Toyota,145,110,113,127,109,109,59,133,169,167,173,110,56,17,0,0,0,124,121,74,73,7,0,0,0,69,90,120,63,95,68,169,151,145,51,52
Mainland China,Coupe,Zhonghua,Domestic,China,Greater China,Greater China,Brilliance Auto,Brilliance Auto,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,ARCFOX,Domestic,China,Greater China,Greater China,BAIC,BAIC,0,0,0,0,0,0,0,0,0,0,0,503,350,215,0,0,300,14,126,160,0,0,1,268,9,458,736,1615,1804,2059,2173,1557,1739,3721,3875,5836
Mainland China,Hatchback,Aston Martin,Import,China,Greater China,Greater China,Aston Martin,Aston Martin,18,29,31,23,22,36,35,50,22,41,29,21,11,18,14,12,13,12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
